program_scope,tier,award_identity_key,usaspending_award_id,awarded_on,recipient,title,reason_codes,signals,canonical_recipient_match,story_linked,live_recipient_name,live_parent_recipient_name,existing_final_tier,existing_review_status
"spacex","excluded","award:ht001112p0014","HT001112P0014","2012-01-05","MEDPRO SOLUTIONS, INC","DRAGON NATURALLY SOFTWARE PRO 11","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:11698246","11698246","2011-10-02","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD, REDUCE SOIL EROSION, IMPROVE WATER QUALITY, & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:11852971","11852971","2011-10-02","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD, REDUCE SOIL EROSION, IMPROVE WATER QUALITY, & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:opma1101154","OPMA1101154","2011-09-14","UNISTAR-SPARCO COMPUTERS, INC.","DRAGON NATURALLYSPEAKING 11.0 PROFESSIONAL FOR PHYLLIS FORSYTHE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:w91b4m11p0235","W91B4M11P0235","2011-09-06","MISCELLANEOUS FOREIGN AWARDEES","[PIIN: W91B4M-11-P-0235] RED DRAGON FLAME THROWER KIT","no_company_support_signal","dragon|service_context|support_context","false","false","","","","unreviewed"
"blue-origin","excluded","award:djbp0117kj140028","DJBP0117KJ140028","2011-08-25","MOORISH SCIENCE TEMPLE OF AMERICA","CONDUCT SERVICES FOR THE MOORISH SCIENCE TEMPLE OF AMERICA. EACH SESSION WILL BE 4 HOURS IN LENGTH.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"blue-origin","excluded","award:eecpo110048","EECPO110048","2011-04-29","NOTINI MEDIATION SERVICES","TO PROVIDE MEDIATION SERVICES FOR THE RESOLVE PROGRAM IN THE MEDIATION OF RESOLVE #2011035 (SFDO) FOR $800. THE PERIOD OF PERFORMANCE IS TO BE 4/27/11 THRU 6/13/11.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:10770696","10770696","2011-01-13","DRAGONWICK FARMS","DIRECT AND COUNTER-CYCLICAL PAYMENTS PROGRAM: TO PROVIDE INCOME SUPPORT TO ELIGIBLE PRODUCERS OF COVERED COMMODITIES.","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gsg10bg26480","GSG10BG26480","2010-11-19","OFFICEMAX INCORPORATED","TAS::17 1106::TAS NISH - STAMPS - BLUE, ORIGINAL, MODEL NO. 7520-01-207-4222: PRE-INK. STAMP. INDOS1BR120012074222","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:10269665","10269665","2010-10-05","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD REDUCE SOIL EROSION IMPROVE WATER QUALITY & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:9941681","9941681","2010-10-05","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD REDUCE SOIL EROSION IMPROVE WATER QUALITY & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:hssccg10j00215","HSSCCG10J00215","2010-07-19","ST NET-APPTIS FIRSTSOURCE JOINT VENTURE","DRAGON SOFTWARE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:inpd2645100017","INPD2645100017","2010-07-07","TCS INTERPRETING, INC.","DRAGON NATURALLY SPEAKING 10 PROFESSIONAL SW","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:eecpo100048","EECPO100048","2010-07-07","SETTLEMENT ASSOCIATES LLC","TO PROVIDE MEDIATION SERVICES FOR THE RESOLVE PROGRAM IN THE MEDIATION OF EEO#201000046 (PHIL DO) FOR $800. THE PERIOD OF PERFORMANCE IS TO BE 7/7/10 THRU 8/23/10.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"blue-origin","excluded","award:eecpo100034","EECPO100034","2010-04-28","SETTLEMENT ASSOCIATES LLC","TO PROVIDE MEDIATION SERVICES FOR THE RESOLVE PROGRAM IN THE MEDIATION OF RESOLVE #2010020(HQ) FOR $800. THE PERIOD OF PERFORMANCE SHOULD BE 4/28/10 THR 6/14/10","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:8995935","8995935","2009-12-23","B & E DRAGON FAMILY REVOCABLE LIV","AGRICULTURAL DISASTER ASSISTANCE TRANSITION FUND: LIVESTOCK FORAGE PROGRAM (LFP)","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:w91gfc10p0013","W91GFC10P0013","2009-12-14","KIDDER CORP","[PIIN: W91GFC-10-P-0013] DRAGON COINS","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:8794972","8794972","2009-11-12","DRAGONWICK FARMS","DIRECT AND COUNTER-CYCLICAL PAYMENTS PROGRAM: TO PROVIDE INCOME SUPPORT TO ELIGIBLE PRODUCERS OF COVERED COMMODITIES.","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:hscg2810p3hb033","HSCG2810P3HB033","2009-10-28","SIMMONS SURPLUS & STAINLESS, LIMITED PARTNERSHIP","7001-0 SEA DRAGON HYD INSTALL-29","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:8293791","8293791","2009-10-05","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD REDUCE SOIL EROSION IMPROVE WATER QUALITY & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:8138397","8138397","2009-10-05","DRAGONWICK FARMS","CONSERV RESV PRGM; TO PROTECT THE NATION'S LONG-TERM CAPABILITY TO PROD FOOD REDUCE SOIL EROSION IMPROVE WATER QUALITY & CREATE WILDLIFE HABITAT","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309304","GS04B2917309304","2009-10-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309243","GS04B2917309243","2009-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309273","GS04B2917309273","2009-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309212","GS04B2917309212","2009-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:hscg4009p29139","HSCG4009P29139","2009-05-15","RAVEN INDUSTRIES, INC.","REPAIR RECEIVER,GPS, PART NO. STARLINK 210, NSN: 5825 01-473-0999, MFR: RAVEN INDUSTRIES QTY: 3EA","no_company_support_signal","starlink","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309151","GS04B2917309151","2009-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309120","GS04B2917309120","2009-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917309181","GS04B2917309181","2009-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:w91get09p0153","W91GET09P0153","2009-02-10","COINS DIRECT","170 DRAGON COINS","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b291730959","GS04B291730959","2009-01-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b291730990","GS04B291730990","2009-01-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:v580r84863","V580R84863","2008-07-25","CDW GOVERNMENT LLC","DRAGON NATURALLYSPEAKING MEDICAL (V.9)","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v402q85196","V402Q85196","2008-07-22","NIMCO INC.","THE THREE HEADED DRAGON DVD","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308274","GS04B2917308274","2008-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308213","GS04B2917308213","2008-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308244","GS04B2917308244","2008-07-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:v671p88539","V671P88539","2008-06-19","NEU TECHNOLOGY INNOVATIONS, LLC","TRAINING ON DRAGON NATURALLY SPEAKING SPEECH RECOG","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v580r83568","V580R83568","2008-06-02","CDW GOVERNMENT LLC","DRAGON NATURALLYSPEAKING MEDICAL - ( V. 9 ) - COMP","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v578r84453","V578R84453","2008-04-20","CNS INDUSTRIES INC SUPERCO SPECIALTY PRODUCTS","DRAIN DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v528o8b029","V528O8B029","2008-04-16","AMERICAN PURCHASING SERVICES, LLC","SHAVER,ARTHROSCOPY,STERLING,DRAGON,MENISCUS,6000","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308152","GS04B2917308152","2008-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308182","GS04B2917308182","2008-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308121","GS04B2917308121","2008-04-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:v528ob8703","V528OB8703","2008-02-19","AMERICAN PURCHASING SERVICES, LLC","SHAVER,ARTHROSCOPY,STERLING,DRAGON,MENISCUS,6000","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hscgg808jsbn025","HSCGG808JSBN025","2008-02-15","ST NET-APPTIS FIRSTSOURCE JOINT VENTURE","PURCHASE OF DELL SERVICE UPGRADE FOR CGC SEA DRAGON SERVERS, PE860 AND PE1950 , PREVIOUSLY PURCHASED VIA DOCUMENT 2407G87SBN030","no_company_support_signal","dragon|service_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:gsg08bb14811","GSG08BB14811","2008-01-31","PCMG, INC.","USMODULAR PART NUMBER USHDEC-2.5U. EXTERNAL USB 2.5"" LAPTOP DRAGON DRIVE ENCLO","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v630f87274","V630F87274","2008-01-14","FULCRUM IT SERVICES, LLC","FED GOVT DRAGON NATURALLY SPEAKING MEDICAL 9","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v528ob8463","V528OB8463","2008-01-04","AMERICAN PURCHASING SERVICES, LLC","SHAVER,ARTHROSCOPY,STERLING,DRAGON,MENISCUS,6000","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308085","GS04B2917308085","2008-01-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308023","GS04B2917308023","2008-01-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917308052","GS04B2917308052","2008-01-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:v663q81991","V663Q81991","2007-12-27","UNICOM GOVERNMENT, INC.","DRAGON NATURALLY SPEAKING PROFESSION MEDICAL EDITI","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v619n80869","V619N80869","2007-11-16","HD SUPPLY, INC.","SNAP DRAGON ZINA SIX PACK","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hscg2308pn2v041","HSCG2308PN2V041","2007-11-07","CUSTOM FABRICATION INC","BERTHING RACK - USCGC SEA DRAGON (WPB-87367)","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hscg2308pn2v020","HSCG2308PN2V020","2007-11-02","CUSTOM FABRICATION INC","USCGC SEA DRAGON (WPB-87367)","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v662d84038","V662D84038","2007-10-19","CENTAUR ACADEMIC MEDIA LLC","PRODUCT: DRAGON NATURALLY SPEAKING PROFESSIONAL 9","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:v653c86033","V653C86033","2007-10-16","UNICOM GOVERNMENT, INC.","DRAGON NATURALLY SPEAKING MEDICAL SOLUTIONS 1-YR M","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:gsnpsat38308","GSNPSAT38308","2007-10-04","A & T MARKETING INC.","PN: A209A-T00-9.0, GOVT DRAGON NATURALLY SPEAKING PRO SOLUTIONS. (CUSTOMER POC: EVELYN.SEILER@GSA.G","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917307332","GS04B2917307332","2007-10-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917307296","GS04B2917307296","2007-10-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"blue-origin","excluded","award:gs04b2917307304","GS04B2917307304","2007-10-01","BLUE MOON HOLDINGS LLC","LEASE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3309567447","EIDLGT:3309567447","2020-07-13","GREEN DRAGON TRANSPORTATION CORPORATION","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3309646248","EIDLGT:3309646248","2020-07-13","DRAGON LOOP LABS, INC","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3309578140","EIDLGT:3309578140","2020-07-13","DRAGONGL","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3600881866","EIDLGT:3600881866","2020-07-13","DRAGON ISLAND SPICE CO LLC","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3600552212","EIDLGT:3600552212","2020-07-13","RED DRAGON KAJUKENBO","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3306612967","EIDLGT:3306612967","2020-07-13","DRAGONFLY BATH & BODY","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3600850334","EIDLGT:3600850334","2020-07-09","CATTAILS AND DRAGONFLIES","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3309054064","EIDLGT:3309054064","2020-07-09","DRAGON EMPIRE FREIGHT","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308937318","EIDLGT:3308937318","2020-07-08","BLUE DRAGON TRANSPORT LLC","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3305815065","EIDLGT:3305815065","2020-07-06","GREATER CHICAGO DRAGON BOAT CLUB","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308168723","EIDLGT:3308168723","2020-07-06","DRAGONFLY INSTRUCTION LLC","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308272252","EIDLGT:3308272252","2020-07-06","NEW DRAGON ACUPRESSURE","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308330792","EIDLGT:3308330792","2020-07-06","DRAGONFLY WARRIORS, INC","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308188086","EIDLGT:3308188086","2020-07-06","DRAGONFLY VALLEY DESIGNS","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308338228","EIDLGT:3308338228","2020-07-06","DRAGON'S LAIR CARDS AND COMICS","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308452537","EIDLGT:3308452537","2020-07-06","DRAGON","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3305420524","EIDLGT:3305420524","2020-07-06","BLACK DRAGON RUGBY","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308746707","EIDLGT:3308746707","2020-07-06","DRAGONSS","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3308216842","EIDLGT:3308216842","2020-07-06","DRAGONFLY PRODUCTIONS","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:eidlgt:3601188031","EIDLGT:3601188031","2020-07-06","LONG DRAGON REALTY","ECONOMIC INJURY DISASTER GRANT","disallowed_award_family","","false","false","","","","unreviewed"
